2012-01-02,1080000.0
2012-01-03,1105000.0
2012-01-04,1080000.0
2012-01-05,1055000.0
2012-01-06,1040000.0
2012-01-09,1016000.0
2012-01-10,1026000.0
2012-01-11,1021000.0
2012-01-12,1028000.0
2012-01-13,1046000.0
2012-01-16,1030000.0
2012-01-17,1036000.0
2012-01-18,1030000.0
2012-01-19,1072000.0
2012-01-20,1105000.0
2012-01-23,1105000.0
2012-01-24,1105000.0
2012-01-25,1114000.0
2012-01-26,1113000.0
2012-01-27,1125000.0
2012-01-30,1115000.0
2012-01-31,1107000.0
2012-02-01,1079000.0
2012-02-02,1080000.0
2012-02-03,1066000.0
2012-02-06,1074000.0
2012-02-07,1093000.0
2012-02-08,1092000.0
2012-02-09,1084000.0
2012-02-10,1062000.0
2012-02-13,1083000.0
2012-02-14,1080000.0
2012-02-15,1135000.0
2012-02-16,1135000.0
2012-02-17,1176000.0
2012-02-20,1175000.0
2012-02-21,1180000.0
2012-02-22,1197000.0
2012-02-23,1160000.0
2012-02-24,1180000.0
2012-02-27,1171000.0
2012-02-28,1185000.0
2012-02-29,1206000.0
2012-03-01,1206000.0
2012-03-02,1182000.0
2012-03-05,1174000.0
2012-03-06,1180000.0
2012-03-07,1172000.0
2012-03-08,1180000.0
2012-03-09,1230000.0
2012-03-12,1210000.0
2012-03-13,1221000.0
2012-03-14,1250000.0
2012-03-15,1250000.0
2012-03-16,1238000.0
2012-03-19,1260000.0
2012-03-20,1267000.0
2012-03-21,1242000.0
2012-03-22,1258000.0
2012-03-23,1261000.0
2012-03-26,1275000.0
2012-03-27,1311000.0
2012-03-28,1302000.0
2012-03-29,1280000.0
2012-03-30,1275000.0
2012-04-02,1299000.0
2012-04-03,1335000.0
2012-04-04,1320000.0
2012-04-05,1330000.0
2012-04-06,1332000.0
2012-04-09,1317000.0
2012-04-10,1311000.0
2012-04-11,1311000.0
2012-04-12,1273000.0
2012-04-13,1268000.0
2012-04-16,1259000.0
2012-04-17,1249000.0
2012-04-18,1293000.0
2012-04-19,1307000.0
2012-04-20,1282000.0
2012-04-23,1279000.0
2012-04-24,1283000.0
2012-04-25,1305000.0
2012-04-26,1340000.0
2012-04-27,1374000.0
2012-04-30,1390000.0
2012-05-01,1390000.0
2012-05-02,1410000.0
2012-05-03,1401000.0
2012-05-04,1360000.0
2012-05-07,1342000.0
2012-05-08,1341000.0
2012-05-09,1331000.0
2012-05-10,1327000.0
2012-05-11,1303000.0
2012-05-14,1314000.0
2012-05-15,1311000.0
2012-05-16,1230000.0
2012-05-17,1223000.0
2012-05-18,1166000.0
2012-05-21,1209000.0
2012-05-22,1240000.0
2012-05-23,1221000.0
2012-05-24,1225000.0
2012-05-25,1225000.0
2012-05-28,1225000.0
2012-05-29,1238000.0
2012-05-30,1226000.0
2012-05-31,1211000.0
2012-06-01,1233000.0
2012-06-04,1196000.0
2012-06-05,1203000.0
2012-06-06,1203000.0
2012-06-07,1265000.0
2012-06-08,1247000.0
2012-06-11,1268000.0
2012-06-12,1255000.0
2012-06-13,1271000.0
2012-06-14,1261000.0
2012-06-15,1217000.0
2012-06-18,1243000.0
2012-06-19,1244000.0
2012-06-20,1252000.0
2012-06-21,1227000.0
2012-06-22,1182000.0
2012-06-25,1132000.0
2012-06-26,1139000.0
2012-06-27,1167000.0
2012-06-28,1168000.0
2012-06-29,1201000.0
2012-07-02,1174000.0
2012-07-03,1175000.0
2012-07-04,1191000.0
2012-07-05,1185000.0
2012-07-06,1161000.0
2012-07-09,1126000.0
2012-07-10,1127000.0
2012-07-11,1118000.0
2012-07-12,1091000.0
2012-07-13,1139000.0
2012-07-16,1152000.0
2012-07-17,1168000.0
2012-07-18,1154000.0
2012-07-19,1195000.0
2012-07-20,1191000.0
2012-07-23,1162000.0
2012-07-24,1170000.0
2012-07-25,1158000.0
2012-07-26,1172000.0
2012-07-27,1233000.0
2012-07-30,1275000.0
2012-07-31,1309000.0
2012-08-01,1300000.0
2012-08-02,1263000.0
2012-08-03,1243000.0
2012-08-06,1298000.0
2012-08-07,1294000.0
2012-08-08,1320000.0
2012-08-09,1340000.0
2012-08-10,1348000.0
2012-08-13,1325000.0
2012-08-14,1345000.0
2012-08-15,1345000.0
2012-08-16,1345000.0
2012-08-17,1295000.0
2012-08-20,1283000.0
2012-08-21,1282000.0
2012-08-22,1264000.0
2012-08-23,1287000.0
2012-08-24,1275000.0
2012-08-27,1180000.0
2012-08-28,1195000.0
2012-08-29,1230000.0
2012-08-30,1215000.0
2012-08-31,1233000.0
2012-09-03,1218000.0
2012-09-04,1218000.0
2012-09-05,1189000.0
2012-09-06,1196000.0
2012-09-07,1250000.0
2012-09-10,1250000.0
2012-09-11,1256000.0
2012-09-12,1294000.0
2012-09-13,1301000.0
2012-09-14,1336000.0
2012-09-17,1315000.0
2012-09-18,1315000.0
2012-09-19,1314000.0
2012-09-20,1287000.0
2012-09-21,1302000.0
2012-09-24,1327000.0
2012-09-25,1327000.0
2012-09-26,1325000.0
2012-09-27,1338000.0
2012-09-28,1346000.0
2012-10-01,1346000.0
2012-10-02,1369000.0
2012-10-03,1369000.0
2012-10-04,1367000.0
2012-10-05,1370000.0
2012-10-08,1373000.0
2012-10-09,1372000.0
2012-10-10,1325000.0
2012-10-11,1304000.0
2012-10-12,1296000.0
2012-10-15,1300000.0
2012-10-16,1330000.0
2012-10-17,1336000.0
2012-10-18,1337000.0
2012-10-19,1302000.0
2012-10-22,1315000.0
2012-10-23,1313000.0
2012-10-24,1300000.0
2012-10-25,1322000.0
2012-10-26,1287000.0
